party,press_release,claim_number,ref_uid,stance_claude_judge,stance_nli_deberta,stance_nli_bart,consensus,unanimous,claim_text,ref_title
rep,senator-valladares-bills-improve-affordability-increase-public-safety-and-expand.txt,5,turn0search13,abstain,silent,silent,silent,1,SB 508 expands healthcare access for cancer patients who need it most.,ATA ACTION SUPPORT OF SB 508
rep,senator-valladares-bills-improve-affordability-increase-public-safety-and-expand.txt,6,turn0search1,abstain,silent,silent,silent,1,SB 630 and AB 1138 help keep good paying jobs in California by providing incentives for TV and film production.,"California’s Film & TV Tax Credit Generates $2.6 Billion in Annual Production Spending, Expands Workforce Training/Diversity and Addresses COVID Compliance Cost"
rep,senator-valladares-bills-improve-affordability-increase-public-safety-and-expand.txt,6,turn0search2,abstain,silent,silent,silent,1,SB 630 and AB 1138 help keep good paying jobs in California by providing incentives for TV and film production.,Governor Newsom announces tax credit awards for new job-creating films shooting in California and generating $1.4 billion for the state’s economy
rep,senator-valladares-bills-improve-affordability-increase-public-safety-and-expand.txt,6,turn0search0,abstain,silent,silent,silent,1,SB 630 and AB 1138 help keep good paying jobs in California by providing incentives for TV and film production.,"DGA Celebrates Passage of AB 1138, The California Film and Television Jobs Program"
rep,senator-valladares-bills-improve-affordability-increase-public-safety-and-expand.txt,6,turn0search3,abstain,silent,silent,silent,1,SB 630 and AB 1138 help keep good paying jobs in California by providing incentives for TV and film production.,"Landmark Film and TV Jobs Legislation Passes Legislature, Heads to Governor’s Desk"
rep,senator-valladares-bills-improve-affordability-increase-public-safety-and-expand.txt,6,turn0search4,abstain,silent,silent,silent,1,SB 630 and AB 1138 help keep good paying jobs in California by providing incentives for TV and film production.,California Film & Television Jobs Act Advances Out of Key Policy Committee
rep,steven-choi-all-bills-deserve-vote-sacramento-not-just-democratic-bills.txt,1,turn0search0,abstain,support,silent,support,0,Senate Bill 405 would have allowed communities throughout California to authorize voter ID requirements for their local elections.,SB 405: Restoring Local Control for Voter Identification Decisions
rep,steven-choi-all-bills-deserve-vote-sacramento-not-just-democratic-bills.txt,1,turn0search1,abstain,support,refute,support,0,Senate Bill 405 would have allowed communities throughout California to authorize voter ID requirements for their local elections.,California-2025-SB405-Introduced
rep,steven-choi-all-bills-deserve-vote-sacramento-not-just-democratic-bills.txt,1,turn0search2,abstain,support,silent,support,0,Senate Bill 405 would have allowed communities throughout California to authorize voter ID requirements for their local elections.,Choi: Give the Voters What They Want!
rep,steven-choi-all-bills-deserve-vote-sacramento-not-just-democratic-bills.txt,1,turn0search5,abstain,silent,refute,silent,0,Senate Bill 405 would have allowed communities throughout California to authorize voter ID requirements for their local elections.,California voter ID bill voted down at the state Capitol
rep,steven-choi-all-bills-deserve-vote-sacramento-not-just-democratic-bills.txt,1,turn0search9,abstain,refute,refute,refute,1,Senate Bill 405 would have allowed communities throughout California to authorize voter ID requirements for their local elections.,New California Law Prohibits Localities From Imposing Their Own Voter ID Requirements
rep,steven-choi-all-bills-deserve-vote-sacramento-not-just-democratic-bills.txt,6,turn0search3,abstain,silent,silent,silent,1,"California is represented by a Democratic supermajority, which stifles representation for Republicans.",Democrats Gain More Power With Supermajority In California Legislature
rep,steven-choi-all-bills-deserve-vote-sacramento-not-just-democratic-bills.txt,6,turn0search4,abstain,support,support,support,1,"California is represented by a Democratic supermajority, which stifles representation for Republicans.",Democrats Gain Supermajority In California Assembly
rep,steven-choi-all-bills-deserve-vote-sacramento-not-just-democratic-bills.txt,6,turn0search5,abstain,silent,silent,silent,1,"California is represented by a Democratic supermajority, which stifles representation for Republicans.",Why CA should reform its (un)representative democracy
rep,steven-choi-all-bills-deserve-vote-sacramento-not-just-democratic-bills.txt,6,turn0search8,abstain,silent,silent,silent,1,"California is represented by a Democratic supermajority, which stifles representation for Republicans.",Navigating the Challenges of California's Democratic Supermajority in Policy-Making
rep,strongdixon-calls-on-legislature-to-pass-fentanyl-bills-strong.txt,3,turn0search9,abstain,refute,refute,refute,1,"In Orange County, there was a 162% increase in fentanyl related deaths from 2019 to 2020.",Drug & Alcohol Overdose Hospitalization & Death in Orange County
rep,strongdixon-calls-on-legislature-to-pass-fentanyl-bills-strong.txt,3,turn0search11,abstain,silent,silent,silent,1,"In Orange County, there was a 162% increase in fentanyl related deaths from 2019 to 2020.",Opioid Overdose & Death in Orange County
rep,strongdixon-calls-on-legislature-to-pass-fentanyl-bills-strong.txt,3,10.1093/jat/bkac062,abstain,silent,silent,silent,1,"In Orange County, there was a 162% increase in fentanyl related deaths from 2019 to 2020.","Two-Year Review of Fentanyl in Driving under the Influence and Postmortem Cases in Orange County, CA, USA"
rep,strongdixon-calls-on-legislature-to-pass-fentanyl-bills-strong.txt,3,10.1016/j.lanepe.2022.100073,abstain,silent,silent,silent,1,"In Orange County, there was a 162% increase in fentanyl related deaths from 2019 to 2020.",Sociodemographic and geographic disparities in excess fatal drug overdoses during the COVID-19 pandemic in California: A population-based study
rep,strongdixon-calls-on-legislature-to-pass-fentanyl-bills-strong.txt,3,turn0search7,abstain,silent,silent,silent,1,"In Orange County, there was a 162% increase in fentanyl related deaths from 2019 to 2020.",Opioid crisis: Big increase in CA fentanyl overdoses
rep,top-10-failures-governor-newsom-his-second-term-begins.txt,2,10.1038/s41561-020-0732-8,abstain,silent,silent,silent,1,"California lacks the water storage capacity to capture water from atmospheric river storms, impacting farmers and farmworkers.",Climate change and the capacity for water storage in California
rep,top-10-failures-governor-newsom-his-second-term-begins.txt,2,10.1111/1752-1688.12617,abstain,silent,silent,silent,1,"California lacks the water storage capacity to capture water from atmospheric river storms, impacting farmers and farmworkers.",Evaluating the water storage capacity and demand in California's agricultural sector
rep,top-10-failures-governor-newsom-his-second-term-begins.txt,2,10.1088/1748-9326/ab9ed2,abstain,silent,silent,silent,1,"California lacks the water storage capacity to capture water from atmospheric river storms, impacting farmers and farmworkers.",Assessing California's drought resilience: The role of water storage infrastructure
rep,top-10-failures-governor-newsom-his-second-term-begins.txt,2,10.1016/j.jhydrol.2020.124252,abstain,silent,silent,silent,1,"California lacks the water storage capacity to capture water from atmospheric river storms, impacting farmers and farmworkers.",The impact of atmospheric rivers on California's irrigation demands
rep,top-10-failures-governor-newsom-his-second-term-begins.txt,2,10.1061/(ASCE)WR.1943-5452.0001104,abstain,silent,silent,silent,1,"California lacks the water storage capacity to capture water from atmospheric river storms, impacting farmers and farmworkers.",The challenges of maximizing water storage capacity amid climate change in California
rep,top-10-failures-governor-newsom-his-second-term-begins.txt,3,turn0search0,abstain,silent,silent,silent,1,Governor Newsom's proposed 'Windfall Profits Tax' on the gasoline industry would increase the cost of gasoline at the pump.,Imposing a New Tax on Energy Producers Will Not Lower Gas Prices
rep,top-10-failures-governor-newsom-his-second-term-begins.txt,3,turn0search1,abstain,silent,silent,silent,1,Governor Newsom's proposed 'Windfall Profits Tax' on the gasoline industry would increase the cost of gasoline at the pump.,"New Study Finds That a Windfall Profits Tax Would Harm the US Economy, Cost Jobs, and Increase Our Reliance on Imported Oil"
rep,top-10-failures-governor-newsom-his-second-term-begins.txt,3,turn0search3,abstain,silent,silent,silent,1,Governor Newsom's proposed 'Windfall Profits Tax' on the gasoline industry would increase the cost of gasoline at the pump.,Raising Taxes on Oil Companies Is No Way To Reduce Gas Prices
rep,top-10-failures-governor-newsom-his-second-term-begins.txt,3,turn0search6,abstain,silent,silent,silent,1,Governor Newsom's proposed 'Windfall Profits Tax' on the gasoline industry would increase the cost of gasoline at the pump.,A Windfall Profits Tax Would Reduce Energy Production When We Need It Most and Raise Prices in the Long Run
rep,top-10-failures-governor-newsom-his-second-term-begins.txt,7,turn0search0,abstain,support,support,support,1,An investigation found that Governor Newsom overstated the number of acres treated with fuel breaks and prescribed burns by 690%.,Newsom credibility hurt by wildfire prevention claims
rep,top-10-failures-governor-newsom-his-second-term-begins.txt,7,turn0search5,abstain,support,support,support,1,An investigation found that Governor Newsom overstated the number of acres treated with fuel breaks and prescribed burns by 690%.,Newsom Misled the Public About Wildfire Prevention Efforts Ahead Of Worst Fire Season On Record
